page,paragraph_id,paragraph
17,215,Undervisningen skall hjälpa eleverna att sätta in sig själva i allt större sammanhang i tid och rum. De skall få möjligheter att uppleva att deras eget liv har rötter i tidigare generationer. Studierna bör leda till insikt om att såväl materiella villkor som idéer och föreställningar påverkat utformningen av människors liv. Eleverna bör vidare göras medvetna om att det varit och är möjligt att ändra rådande förhållanden. De skall lära sig att varje tid har sina särdrag och att dess människor bör bedömas utifrån de förutsättningar som då rådde. Eleverna skall stifta bekantskap med olika sätt att se på den historiska utvecklingen.
17,216,"Undervisningen skall leda till att eleverna får kunskaper om sådana skeenden och företeelser som bidragit till att skapa de förhållanden som råder i dag. Genom att analysera rådande förhållanden ur ett historiskt perspektiv bör eleverna bli medvetna om att framtiden är beroende av handlingar och beslut i gårdagens och dagens samhälle. Studierna skall belysa både social, kulturell, rättslig, vetenskaplig, ekonomisk, teknisk och politisk utveckling."
19,217,Orienteringsämnen. Samhällsorienterande ämnen 121
19,218,"Eleverna bör bli medvetna om att utvecklingen i sig kan alstra nya problem, vilka kräver en lösning för att utvecklingen skall innebära ett framåtskridande."
19,219,"Genom skolans studie- och yrkesorientering och arbetslivsorienteringen skall eleverna tillägna sig kunskap om olika verksamhetsområden, arbetsmiljöer, arbetsuppgifter och yrken och om arbetets betydelse för människorna och samhället. Se därom Mål och riktlinjer s 36."
19,220,"Elevernas egna upplevelser och iakttagelser skall vara utgångspunkt för studier av den omgivande miljön. De skall få möjligheter att bedöma hur den svarar mot de behov som de själva och andra — individer eller grupper — har. Särskild vikt skall läggas vid sådana frågor som direkt berör elevernas hälsa och säkerhet. I samverkan med naturorienterande ämnen skall eleverna engageras i arbetet kring alkolhol-, narkotika- och tobaksfrågorna. I samverkan med idrott och naturorienterande ämnen skall trafiksäkerheten särskilt uppmärksammas."
19,221,"Skolan skall hjälpa eleverna att bearbeta frågorna inför livet och tillvaron. Eleverna skall få vidgade kunskaper om den kristna religionen med bibeln i centrum. Även om kristendomen betyder mest för att förstå vår egen kultur, skall det kristna arvet jämföras med andra religiösa traditioner och livsåskådningar. Det religiösa arv som många invandrare för med sig ger värdefulla bidrag till belysningen av dessa frågor."
19,222,Eleverna skall också ta del av andra livsåskådningar än de religiösa. Undervisningen skall hjälpa eleverna att utveckla en personlig uppfattning samt förståelse och respekt för andra människors och kulturers värderingar. Den skall samtidigt hävda vår demokratis väsentliga värden och klart ta avstånd från allt som strider mot dessa.
19,223,"I alla de samhällsorienterande ämnena skall eleverna tillägna sig sådana färdigheter som är viktiga för dem som individer och samhällsmedlemmar. De skall vidga sin omvärldskunskap bl a genom att göra fältstudier samt tolka bilder, kartor och andra källor. De skall lära sig att utvinna kunskap ur egna erfarenheter, t ex genom praktiskt arbete såväl inom som utom skolan samt studiebesök. De skall ges möjligheter att ta kontakt med företrädare för olika sektorer av samhället och i skolarbetet ordna, bearbeta, tolka och kritiskt granska samhällsinformation som de får genom massmedier och på andra sätt. De skall beredas tillfällen att själva producera och förmedla kunskap."
20,224,122 Kursplaner
20,225,HUVUDMOMENT
20,226,MÄNNISKAN
20,227,Lågstadiet
20,228,Utveckling och växande: Barns utveckling. Kontakt med människor i olika åldrar.
20,229,Relationer till andra: Att vara ensam och i grupp. Samlevnadsfrågor och sexualfrågor. Könsrollsfrågor. Hur konflikter kan bearbetas och motverkas i vardagen. Handikappbegreppet.
20,230,"Läkemedel, alkohol, narkotika och tobak."
20,231,Barnens rätt: Något om lagar och förordningar som gäller barnen själva.
20,232,Mellanstadiet Utveckling och växande: Enligt vad som anges för lågstadiet. Något om avvikelser som leder till en annorlunda livssituation.
20,233,Relationer till andra: Enligt vad som anges för lågstadiet. Olika roller. Att motverka mobbning.
20,234,"Läkemedel, alkohol, narkotika, tobak och andra droger — förebyggande åtgärder mot missbruk."
20,235,Barnens rätt: Barns rättsliga ställning i Sverige och i andra länder. Barns villkor i Norden förr och nu. Jämförelser med barn i andra länder.
20,236,Högstadiet Utveckling och växande: Utvecklingen barn — tonåring — vuxen. Utveckling och livskriser.
20,237,"Relationer till andra: Enligt vad som anges för lågstadiet och mellanstadiet. Särskild tyngdpunkt på samlevnads- och sexualfrågor samt könsrollsfrågor. Konfliktbearbetning och konfliktlösning på individ-, grupp- och samhällsnivå."
20,238,"Läkemedel, alkohol, narkotika och tobak: Enligt vad som anges för lågstadiet och mellanstadiet. Något om skadeverkningar och följder för individ och samhälle."
20,239,Barnens rätt — de mänskliga rättigheterna: Enligt vad som anges för lågstadiet och mellanstadiet. Något om familjelagstiftning. Hur bestämmelserna om de mänskliga rättigheterna efterlevs i Sverige och andra länder. Särskild tyngdpunkt på barns situation. Eftersatta grupper och åtgärder mot diskriminering i alla dess former.
21,240,Orienteringsämnen. Samhällsorienterande ämnen 123
21,241,MÄNNISKANS OMGIVNING
21,242,Lågstadiet
21,243,Jordytans byggnad i närområdet och hembygden.
21,244,"Lägen och avstånd i närområde och hembygd, kartbegrepp. Väder och klimat: Årstiderna och väderkunskap."
21,245,"Landskapet: Vatten, berg, sten och jord omkring oss, landskapets form, spår efter istid. Landskapets utseende under olika årstider. Människan och landskapet: Landskapet förr och nu på den egna orten. Hur naturlandskapet blir kulturlandskap."
21,246,"Regional geografi: Närområdet, hembygden. Sverige och världen. Att hitta på kartan."
21,247,Mellanstadiet
21,248,Jordytans utveckling utifrån iakttagelser i närmiljön.
21,249,"Läge, avstånd, utbredning: Olika slag av kartor, profiler och diagram. Transportvägar och transportsätt. Folktäthetsmönster. Väder och klimat: Temperatur, lufttryck och nederbörd. Klimatkunskap. Sambandet mellan klimat, växters och djurs samt människors utbredning."
21,250,Landskapet: Exempel på krafter som formar jordytan.
21,251,Människan och landskapet: Bondelandskap och stadslandskap förr och nu. Hur landskapet förändras genom industrialisering och urbanisering.
21,252,"Regional geografi: Jordens kartbild, världsdelar och världshav. Ett urval av miljöer i Sverige. Norden och Europa samt i andra världsdelar. Kunskap om viktiga geografiska namn i de olika världsdelarna."
21,253,Högstadiet
21,254,"Jordens byggnad, dess historia och framtid."
21,255,"Läge, avstånd, utbredning: Kartans betydelse förr och nu. Profiler, diagram och modeller."
21,256,Väder och klimat: Jordens klimat- och vegetationsområden. Landskapet: Hur jordytan formats och hur landskapet förändrats i olika områden.
21,257,"Människan och landskapet: Människan och landskapet förr, nu och i framtiden. Utvecklingen av bebyggelse, samhällenas utformning, näringslivet och handeln. Kommunikationer. Den politiska och tekniska utvecklingens påverkan på i första hand utvecklingen av nä***** PAGE 22 *****"
21,258,124 Kursplaner ringslivet. Fördelningen och utnyttjandet av naturresurserna i Sverige och andra länder.
21,259,"Regional geografi: Befolkningsfördelning och befolkningens förändringar. Industrialisering, urbanisering och omflyttningar. Markplaneringsfrågor, samhällsplanering och lagstiftning i samband med detta. Internationellt samarbete i fråga om resursutnyttjande, produktion och handel. Miljövård och miljöförstöring. Planer för hembygdens utveckling."
21,260,MÄNNISKANS VERKSAMHET — TIDSPERSPEKTIVET
21,261,Lågstadiet
21,262,Min egen historia.
21,263,"Hembygdens historia: Att se och tyda historiska minnen från hembygden. Hur människor levat och verkat i den egna bygden. Sagor, sägner, sånger och annat kulturarv från Norden och från andra länder som är kända för elever i klassen."
21,264,Miljöbilder från det forntida nordiska samhället.
21,265,"Att bearbeta olika sakfrågor och värdefrågor som väcker intresse, undran eller oro — sedda i tidsperspektiv."
21,266,Mellanstadiet
21,267,Min släkts historia. Jämförelser med tidigare generationer och med barn i olika länder. Några olika historiska källor.
21,268,"Arbete och liv, händelser och gestalter i Norden och Europa under medeltid och nyare tid fram till mitten av 1700-talet."
21,269,"Aktuella problem, sak- och värdefrågor studerade i ett tidsperspektiv."
21,270,"Jämförelser mellan det svenska samhället och andra samhällen utifrån elevernas olika erfarenheter, intressen och kulturarv."
21,271,Högstadiet Min orts historia.
21,272,Några olika historiska källor och metoder. Något om olika historieuppfattningar.
21,273,"Arbete och liv i förindustriella och industrialiserade samhällen. Jämförelser mellan människors levnadsöden, drömmar och ideal genom tiderna."
21,274,"Utvecklingen från 1700-talets mitt i Norden, i några ledande världs***** PAGE 23 *****"
21,275,Orienteringsämnen. Samhällsorienterande ämnen 125
21,276,"makter och i några viktiga utvecklingsländer: Händelser, förändringar, gestalter, idéer."
21,277,"Ett urval av historiska längdsnitt som belyser olika utvecklingslinjer, tex in- och utvandringen i vårt land, maktförhållanden och motsättningar, lag och rätt, synen på kvinna, man och barn under olika tider, kampen för frihet och demokrati, överlevnadsfrågor och fredssträvanden."
21,278,"Aktuella sakfrågor och värdefrågor sedda i tidsperspektiv. Miljöer, händelser och gestalter i antika samhällen."
21,279,Några utomeuropeiska kulturer förr och nu.
21,280,MÄNNISKANS VERKSAMHET — SAMHÄLLSPERSPEKTIVET
21,281,Lågstadiet
21,282,Demokratins grunder utifrån arbetet i den egna klassen.
21,283,Lag och rätt i skolan och närsamhället: Att upprätta och följa regler hemma och i skolan.
21,284,Arbetsliv i skola och närsamhälle. Arbetsuppgifter och arbetets betydelse för människorna och samhället.
21,285,Ekonomiska frågor: Ekonomisk planering utifrån egna behov och resurser och utifrån aktiviteter i den egna klassen.
21,286,"Skolans, lekens och fritidens miljö och dess anpassning till människorna."
21,287,Studier i närmiljön för att lära sig se och klara av trafikfaror och andra faror.
21,288,Fritids- och kulturaktiviteter för barn.
21,289,Mellanstadiet
21,290,Frågor kring demokrati: Demokratiska arbetsformer i den egna klassen och skolan. Något om den kommunala demokratin. Något om föreningslivet på orten.
21,291,Lag och rätt: Något om brottslighet och dess följder för den drabbade och för samhället. Normer och regler i skolan och närsamhället.
21,292,"Arbetslivet i skolan och på orten: Enligt vad som anges för lågstadiet. Jämställdhet mellan könen i arbetsliv och samhälle, skolans olika personalgrupper, deras uppgifter och situation. Arbetsmiljöer. Studie- och yrkesval."
24,293,18 — Måloch riktlinjer lets lagar får undertrycka grundläggande mänskliga fri- och rättigheter.
24,294,"Den gemensamma, demokratiska livshållning, som skolan i nära samarbete med hemmen skall föra vidare till barnen, innebär att de vuxna bör sträva efter att fostra barnen med minsta möjliga tvång."
24,295,"De skall söka förankra de etiska normerna i barnets egen personlighet och konkreta omvärld. Människans etiska utveckling främjas aldrig av blind lydnad, men ej heller av vuxnas likgiltighet. Ett barns moral formas genom kontakt och gemenskap med människor som barnet har tillit till och vill likna."
