word,n
how,1
hudfärg,2
huggning,1
humanistisk,1
humanistiska,1
humor,3
humoreske-bagateller»,1
hundra;,1
hundradel,1
hundradelar,3
hundratal,8
hundratal;,1
hundratalen,3
hundratalsrad,2
hundratalssiffra,1
hundratalssiffra;,1
hunnit,6
hur,204
hurudan,1
huruvida,14
hus,3
hus-stugavilla,1
husapotek,1
husdjur,2
husdjurens,1
huse,1
huset,1
husgeråd,1
hushåll,5
hushållens,1
hushållet,1
hushålls-,1
hushållsarbete,2
hushållsarbetets,4
hushållsbokföring,1
hushållsenheter,1
hushållsmaskin,1
hushållsmaskiner,2
hushållsorganisationen,1
hushållsredskap,1
hushållsteknik,6
hushållsteknisk,3
hushållstekniska,7
hushållstyper,1
husliga,1
husmoderns,1
hustruns,1
huvud,9
huvudansvar,1
huvudansvaret,2
huvudbok,2
huvudboken,2
huvuddelar,1
huvuddelarna,1
huvuddelen,3
huvuddrag,2
huvuddragen,6
huvuden,1
huvudgrupper,2
huvudgrupperna,1
huvudhändelsernas,1
huvudintresset,1
huvudkyrkorna,2
huvudlinjer,2
huvudlinjerna,5
huvudläraren,1
huvudmakten,2
huvudmoment,115
huvudmomenten,41
huvudmomentens,10
huvudmomentet,4
huvudmomentets,1
huvudmomentårskurs,1
huvudområde,1
huvudområden,1
huvudord,2
huvudparten,2
huvudprincip,1
huvudprincipen,1
huvudprinciper,1
huvudpunkter,1
huvudpunkterna,1
huvudregel,2
huvudräkning,31
huvudräkningen,1
huvudräkningsövningar,2
huvudräkningsövningar;,5
huvudsak,19
huvudsaklig,3
huvudsakliga,3
huvudsakligen,68
huvudskillnaderna,1
huvudskydd,1
huvudspråket,1
huvudsyfte,3
huvudsyftet,4
huvudsäkliga,1
huvudtypen,1
huvudtyper,2
huvudtyperna,2
huvuduppgift,2
huvuduppgifter,1
huvudvikten,10
huvullmomenten,1
hy-,1
hydroxider,4
hygien,27
hygienen,1
hygienfrågor,1
hygieniska,2
hylla,1
hyllas,1
hyllor,3
hypotenusan,1
hypotenusans,1
hyresgäst,1
hyresvärd,1
hysa,1
hyser,1
hyvlar,1
hyvling,5
hyvlingsuppgifter,1
hä,1
häcklöpningens,1
häften,1
hälften,5
hälla,1
hälleberget;,1
hället,1
hälsa,14
hälsan,1
hälso-,3
hälsobefrämjande,1
hälsofostran,4
hälsoklass,4
hälsoklasser,1
hälsoklasserna,3
hälsoklassernas,1
hälsokort,1
hälsokorten,1
hälsolära,8
hälsoläran,1
hälsolärans,3
hälsoregler,12
hälsoråd,2
hälsoråd;,3
hälsosamma,1
hälsotillstånd,4
hälsovanor,5
hälsovådliga,1
hälsovård,6
hälsovårdande,2
hälsovården,1
hämma,2
hämmade,5
hämmande,1
hämmas,1
hämningar,4
hämningarna,1
hämningars,1
hämningsperiod,1
hämta,8
hämtade,4
hämtar,2
hämtas,14
hämtat,2
hämtats,9
hän,1
hända,1
händelse,1
händelseförlopp,2
händelseförloppet,2
händelsemättade,2
händelser,81
händelserik,1
händelserika,1
händelserna,1
händer,6
händighet,1
hänför,2
hänföra,1
hänförts,1
hänga,3
hängande,3
hängare,3
hänger,4
hängning,1
hänseende,4
hänseenden,3
hänseendet,1
hänskjutas,1
hänsyn,207
hänsynen,4
hänsynsfull,2
hänsynsfullt,2
hänsynslös,1
hänsynstagande,3
hänvisa,2
hänvisar,2
hänvisas,18
hänvisats,1
hänvisning,2
hänvisningar,1
hänvisningen,1
hänvändelser,1
här,103
här*****,1
härav,6
härav;,1
härdning,1
härfill,1
härför,12
häri,3
härifrån,4
härigenom,29
härledas,3
härledda,1
härledningar,1
härledningar;,1
härleds,1
härmat,1
härmed,22
härmningslekar,1
härom,5
härpå,3
härtill,17
härutöver,1
härvid,53
härvidlag,6
hästa,1
häva,2
hävda,4
hävstången,1
häöndratal,1
håg,1
håglösa,1
håljärn,1
håll,5
hålla,17
hållare,1
hållas,15
hållbar,1
håller,5
hålles,1
hållet,1
hållning,5
hållningsgymnastik,3
hållpunkter,1
hålls,10
håltagning,1
håltimmar,1
hår,1
hårdlödning,4
hårpenslar,1
hårt,3
håvar,1
hög,39
höga,1
högar,1
höger,3
höger-,1
högerhänthet,1
högermarginal,1
höggradiga,1
höglandet,1
höglegerade,1
högländerna,1
högläsning,17
högläsning;,1
högra,1
högre,67
högst,36
högsta,9
högstadieeleverna,1
högstadieläraren,1
högstadierna,9
högstadieskola,2
högstadieskolor,1
högstadiet,153
högstadietiden,1
högstadiets,13
högstadieundervisningen,1
högstadieåren,3
högstadium,1
högt,7
högtalare,2
högtalaren,1
högtid,3
högtider,9
högtiderna,2
högtidsdagar,1
högtidssammankomster,2
högtidsstunder,1
höja,1
höjd,6
höjd-,1
höjden,1
höjdhopp,1
höjdoch,1
höjes,1
höjs,1
hönsgården;,1
hör,41
hör-,3
höra,11
hörande,2
hörn,1
hörnsten,1
hörnstenar,1
hörsel,2
hörsel-,2
hörselklass,7
hörselklasserna,2
hörselnedsättning,2
hörselrubbningar,1
hörselskadade,2
hörselskador,1
hörselträning,2
hört,16
hörövning,1
hörövningar,11
hörövningen,1
höst,3
höst-,1
hösten,1
höstterminen,3
höstterminens,1
höstterminsbetyget,3
höstterminshetyget,1
hövlighet,1
i,6631
i10,1
i83,1
ia,1
iakta,1
iaktta,32
iakttaga,6
iakttagande,6
iakttagas,2
iakttagelse,1
iakttagelse-,1
iakttagelseförmåga,6
iakttagelseförmågan,2
iakttagelseoch,1
iakttagelser,152
iakttagelserna,6
iakttagelseschema,2
iakttagelsesehema,1
iakttagelseövningar,9
iakttagit,1
iakttar,6
iakttas,16
iar,1
iata,1
ibee,1
ibland,57
icke,46
icke-kristna,8
icke-religiösa,1
ickekristen,1
ickekristna,3
ickereligiös,1
icvdassnras,1
ideal,1
ideala,1
idealiserande,1
idealiska,1
ideella,2
ideellt,2
identifiera,4
identisk,1
identitet,1
idkar,1
idolbilder,1
idolbildernas,1
idolporträttens,1
idrott,15
idrott;,1
idrottar,1
idrotten,1
idrotts-,1
idrottsförening,2
idrottsföreningar,1
idrottsföreningarna,1
idrottsgrenar,1
idrottslig,1
idrottsmän,1
idrottsplaner,1
idrottsplats,2
idrottsplatsen,1
idrottsredskap,1
idrottsreferatet,1
idrottsrörelsen,3
idrottstävlingar,4
idrottsutövning,1
idrottsverksamhet,2
idéer,6
idégivaren,1
idégivning,1
idéliv,1
ie,1
ieee,1
ifromhets-,1
ifråga,18
ifrågakomma,3
ifrågakommande,1
ifrågasatt,1
ifrågasätts,2
ifrågavarande,19
ifrån,7
ifyllande,2
ifyllas,1
ifylld,1
ifyllnad,1
ifyllnads-,1
ifyllnadstyp,1
ifyllnadsuppgifter,2
ifyllnadsövningar,6
ifyllning,1
ifylls,3
ifyllts,1
ig,2
igen,15
igenkänna,1
igenkänningsövningar,1
igenom,28
igrp34l],1
igång,4
ih,1
ihop,5
ihärdigt,2
ihåg,2
ii,1
iicajesssososbsäskones,1
iii,1
iiis,2
ij,1
ijiakttagelser,1
ikke,1
il,1
illa,4
illusoriskt,1
illustrationer,14
illustrationer;,2
illustrationerna,2
illustrationsmaterial,1
illustrativ,4
illustrativa,1
illustrativt,1
illustrera,7
illustrerade,2
illustrerar,2
illustreras,11
illustrering,1
im,1
imitation,1
imitativ,1
imperativ,1
imperfekt,4
imperialism,1
imperialistiska,3
imperieskapande,1
imperiet,1
implicit,1
importvaror,2
improvisation,7
improvisationer,4
improvisatören,1
improvisera,1
improviserad,12
improviserade,1
improviserat,1
impuls,2
impulser,6
impulsgivande,1
in,99
in-,4
inarbetade,1
inbegriper,1
inbegripes,1
inbesparas,1
inbjuda,1
inbjudan,2
inbjudande,1
inbjudas,1
inbjuder,3
inbjudna,1
inbjuds,1
inblandning,1
inblick,13
inbrott,2
inbundne,1
inbördes,11
incitament,2
indefi-,1
indefinita,4
indelad,1
indelade,1
indelas,3
indelning,7
indelningen,2
indelningsgrund,1
indiankulturerna,1
indien,3
indiens,1
indikativ,1
indikatorer,1
indirekt,5
indirekta,2
individ,12
individen,15
individens,15
individer,6
individerna,4
individernas,1
individua,1
individualetisk,1
individualisera,8
individualiserad,6
individualiserade,8
individualiserande,2
individualiseras,4
individualiserat,1
individualisering,37
individualiseringen,3
individualiseråd,1
individualitet,2
individualyrken,2
individuel,1
individuell,78
individuella,78
individuellt,68
induktionsströmmar,2
induktiva,1
industri,4
industri-,1
industrialiseringen,1
industribesök,1
industridistrikt,2
industriell,3
industriella,4
industriellt,3
industrier,9
industrigrenarna,1
industriländer,2
industrin,2
industrins,1
industrioch,1
industriområde,2
industriområden,1
infektioner,2
infinitiv,2
infinitivlätiva,1
infinner,1
influeras,2
inflytande,11
inflytandet,1
inflytelser,1
infoga,1
infogade,1
infogas,7
information,45
informationen,3
informationer,9
informationerna,1
informationskälla,1
informationskällor,2
informationsläsning,19
informationsmaterial,2
informationstryck,1
informationsverksamhet,1
informationsverksamheten,1
informativa,2
informella,1
informera,2
informerad,1
informerande,1
informerar,1
informeras,6
infra-,1
infödd,1
inför,67
införa,4
införandet,1
införas,7
införda,1
införs,21
ing,1
ing-form,1
inga,14
ingalunda,2
ingen,6
ingen-igen,1
ingenjörsstil,1
ingenting,2
inget,2
ingjuts,1
ingrediens,1
ingredienser,2
ingripa,3
ingå,62
ingående,34
ingår,60
inhemska,1
inhämta,14
inhämtade,4
inhämtandet,1
inhämtar,3
inhämtas,5
inhämtat,10
inhämtats,7
inifrån,1
iniresset,1
initialord,1
initiativ,17
initiativet,1
initiativförmåga,1
initiativkraft,1
initieras,1
inkalkylerat,1
inklusive,1
inkokning,1
inkomma,1
inkommande,1
inkomssamhällets,1
inkomst,2
inkomster,5
inkomster;,1
inkomstläge,1
inkoppling,1
inkrökt,1
inkubation,1
inköp,15
inköpen,2
inköpet,4
inköpets,1
inköps-,1
inköpsarbetet,1
inköpsekono*****,1
inköpsekonomi,1
inköpsformer,3
inköpskostnader,2
inköpskunskap,7
inköpskällor,2
inköpslistor,1
inköpsmetoder,3
inköpspris,2
inköpspriset,3
inköpsstatistik,2
inkörsport,1
inkörsporten,1
inleda,5
inledande,21
inledas,3
inledda,1
inleder,1
inledning,9
inledningen,3
inledningsvis,12
inleds,9
inlemmande,1
inlemmas,2
inletts,1
inlevelse,8
inlevelseförmåga,1
inlevelsemomentet,1
inlevelsen,3
inlägg,1
inläggas,2
inläggs,1
inlära,5
inlärande,10
inlärandet,6
inläras,14
inlärd,1
inlärda,4
inlärning,24
inlärningen,7
inlärnings-,1
inlärningsförstärkande,1
inlärningsförstärkning,1
inlärningsmaskiner,1
inlärningsoch,1
inlärningspsykologiska,1
inlärningsresultat,4
inlärningsresultaten,1
inlärningssituationen,1
inlärningsstadiet,1
inlärningstekniken,1
inlärs,20
inlärts,2
inlånings-,1
inlåsta,1
innan,32
innantilläsning,1
inneboende,1
innebär,45
innebära,15
innebärande,2
innebörd,19
innebörd;,1
innebörden,12
innefatta,3
innefattar,2
innefattas,1
innehåll,49
innehålla,25
innehållande,8
innehåller,12
innehållet,42
innehållsförteckning,3
innehållsförteckningar,5
innehållsmässigt,4
innehållsrik,1
innehållsuppfattning,3
innevarande,1
innöts,1
innötta,1
inom,495
inom;,1
inomhus,2
inomhus-,1
inomhusbassäng,1
inordna,1
inordnas,5
inpass,1
inpassas,4
inpassning,1
inplacering,1
inplaceringen,1
inprägla,4
inpräglas,3
inprägling,1
inpränta,1
inpräntas,1
inramning,1
inre,14
inrebörd,1
inreda,1
inredda,5
inredning,29
inrednings-,1
inredningselement,1
inredningstextilier,6
inrikta,8
inriktad,5
inriktade,2
inriktar,4
inriktas,68
inriktning,47
inriktningen,1
inrymma,1
inrymmas,1
inrymmer,1
inräknad,1
inräknade,1
inräknas,1
inrätt-,1
inrätta,1
inrättade,1
inrättas,2
inrättigheter,1
inrättningar,2
insamla,3
insamlade,4
insamlandet,2
insamlas,2
insamlat,1
insamling,12
insamlingsmateriel,1
insamlingsmaterielen,1
insats,16
insatser,15
insatt,2
insatta,1
inse,18
insekter,2
insekts,1
inser,3
insida,1
insikt,17
insikten,1
insikter,9
insiktsfullt,1
insjuknat,1
insjön,1
inskjuts,1
inskolningstid,2
inskolningstiden,1
inskrivning,1
inskränka,3
inskränkas,6
inskränkning,1
inskränks,1
inskärpa,1
inskärpas,11
inskärper,1
inskärpes,1
inskärps,1
inslag,57
inslagen,1
inslaget,1
inslagnings-,1
inspektion,1
inspektionsmetoden,1
inspelade,4
inspelas,1
inspelats,1
inspelning,1
inspelningar,2
inspirationskälla,1
inspirera,4
inspirerad,2
inspirerande,1
installationsmaterial,1
installationsmaterialen,1
installatörsbehörighet,1
instans,2
instanser,1
instanserna,1
instinktiva,1
institulioner,1
institution,2
institutionell,1
institutionen,3
institutionens,1
institutioner,23
institutionerna,4
institutionernas,1
institutionslokaler,1
instruera,2
instrueras,3
instruktion,23
instruktionen,2
instruktioner,18
instruktionsblad,1
instruktionsböcker,1
instruktionsfilmer,1
instruktionskort,3
instruktiv,1
instruktiva,5
instruktivt,1
instruktör,2
instruktörer,2
instrument,17
instrumental,3
instrumentala,4
instrumentalister,2
instrumentalmusik,13
instrumentalspel,1
instrumentalstämmor,1
instrumentalt,1
instrumentbesättning,1
instrumenten,1
instrumentens,1
instrumentet,1
instrumentfamilj,1
instrumentgcenomgång,1
instrumentskisser,1
instudefelet,1
instuderas,2
instudering,1
inställa,1
inställas,2
inställd,1
inställda,1
inställning,30
inställningar,1
inställningen,1
inställs,1
inställsamhet,1
insändare,1
insätta,1
insättaren,2
insättas,1
insättning,1
insätts,2
inta,11
intagit,1
intagits,1
intagning,3
intagningen,1
intakta,1
intalade,3
intar,6
intas,1
inte,455
integration,2
integrationssträvanden,1
integrationstanken,1
integrera,1
integrerade,1
integritet,2
intellektets,1
intellektuell,4
intellektuella,15
intellektuellt,7
intelligens,2
intelligensmässigt,1
intelligensprövningen,1
intelligensundersökning,1
intensifieras,2
intensifierat,3
intensitet,1
intensiteten,2
intensiv,2
intensiva,1
intensivt,1
interesting,3
intern,1
interna,2
internationalerna,1
internationell,5
internationella,14
internationellt,11
interpunktera,1
interpunktion,2
interpunktionsreglerna,1
interpunktionsövningar,6
interroga-,1
interrogativa,3
interurbansamtal,2
intervall,1
intervallträning,1
intervju,3
intervjua,2
intervjuas,1
intervjuer,33
intervjuteknik,1
intet,2
intetsägande,1
intill,5
intim,4
intima,1
intimare,1
intimt,8
into,1
intonation,7
intonationen,2
intressant,6
intressanta,16
intressc,1
intresse,155
intresse-,2
intressedödande,2
intresseförutsättningar,1
intressegrund,1
intresseinriktning,13
intresseinriktningar,1
intressen,78
intressen;,1
intressena,1
intressenas,1
intressensamt,1
intressenter,1
intresseområde,7
intresseområden,22
intresseområden»,2
intresseområdet,3
intressera,8
intresserad,4
intresserade,22
intresserades,1
intresserar,6
intresseras,1
intresserat,1
intressesfär,4
intresset,23
intresseutrustning,1
intresseväckande,19
intressét,1
introducerandet,1
introducerar,1
introduceras,1
introduktion,3
intryck,13
intrycken,3
intrycket,4
inträde,2
inträder,1
inträdet,3
inträffade,1
inträffar,3
inträffat,1
intuitiv,1
intuitiva,3
intuitivt,4
intyg,2
intäktskontona,1
intåg,1
invandringen,1
invecklad,1
invecklade,3
inventariebok,2
inventarier,10
inventarierna,2
inventarium,2
inventeras,3
inventering,7
inventeringens,1
inverka,1
inverkan,9
inverkar,5
inverkat,1
investera,1
investering,1
investeringar,2
investeringarna,1
investeringarnas,1
invändningar,1
invånare,1
inåt,2
inövade,2
inövande,1
inövandet,2
inövas,19
inövat,1
inövning,4
inövningen,2
iordningsställas,1
iordningställande,1
iordningställda,1
iotevosesoklosssesa,1
ip,2
ir,1
ironi,1
irots,1
irrationella,2
irrationellt,1
irritationsmoment,1
is,20
isak,1
isar,1
isarels,1
isarna,1
isarnas,1
isbanans,1
ishavet,1
ishockey,1
ishockeybana,1
iskunskap,7
iskunskap;,3
iskunskapen,1
islam,1
island,1
isolerade,6
isolerar,1
isoleras,1
isolerat,2
isolering,2
isotoper,1
israel,2
israeliternas,1
israelitiska,2
israels,1
isspel,1
isspelen,1
isssesojorssonen,1
istiden,3
istssanvnna,1
isyning,2
isär,1
isärpressad,1
isättning,1
it,5
it?,1
its,1
itu,2
iv,1
iyssna,1
iögonenfallande,1
j,6
j-ljudet,1
ja,1
ja-jag,1
jaa,1
jag,2
jakob,1
jakt,2
jakttid,1
jande,1
japan,2
japans,3
japanska,1
java,1
jazzens,1
ja»,1
je,1
jen,1
jerusalem,4
jesu,37
jesus,16
jesusord,2
jetmotorer,1
jfr,34
jg,1
jländer,1
jläsåret,1
jlättare,1
jlösas,1
jm,1
jo,1
joggning,1
johannes,1
jonbegreppet,2
joner,1
jonformler,1
jonreaktioner,2
jonsson,1
jord,2
jord-,1
jordarter,2
jordartsprov,1
jordbruk,5
jordbruksbygd,3
jordbruksbygder,2
jordbruksdistrikt,1
jordbrukskemi,1
jordbruksproduktion,1
jordbruksteknik,1
jordbävningar,1
jorden,5
jordens,10
jordfräsar,1
jordfärger,1
jordglob,1
jordglob;,1
jordgloben,2
jordglober,1
jordgubbar,2
jordskorpans,4
jorerstsstösssnionskbssiigska,1
josef,1
journal,1
journallen,1
ju,13
judarnas,1
judendom,1
judendomens,1
judiskt,1
jul,4
julberättelserna,1
julbordet,1
juldanser,1
julen,1
julfest,1
julförberedelser,1
julkrubba,1
jullovet,1
julminnen,1
julpynt,1
julseder,1
julspel,2
jumped,1
juni,2
jupp,1
juridisk,2
just,9
justerade,1
justering,1
justeringar,1
juteväven,1
jä,1
jädra,1
jäkt,1
jämför,7
jämföra,16
jämföra;,1
jämförande,6
jämförbara,1
jämförda,1
jämförelse,9
jämförelser,25
jämförelserna,1
jämförelsevis,5
jämförs,3
jämka,1
jämkningar,1
jämle,1
jämlikhet,1
jämlikhetssträvanden,1
jämn,1
jämna,5
jämnt,9
jämsides,12
jämte,14
jämvikt,1
jämviktslägets,1
jämviktslära,1
jämväl,5
jänta,1
järn,5
järnarmatur,1
järnoxid,1
järnväg,4
järnvägarnas,1
järnvägs-,3
järnvägsblanketter,1
järnåldern,1
jäsnings-,1
jöre,1
k,37
ka,2
kaffe,1
kakor,1
kal-kall,1
kalciumhydroxid,2
kalenderår,3
kalenderårtal,1
kalifornien,1
kalium-,2
kalkyl,2
kalkylation,1
kalkylbegrepp,2
kalkyler,2
kalkylering,1
kalla,1
kallar,2
kallas,2
kallats,1
kallelse,1
kallkylig,1
kallt,2
kaloribegreppet,2
kalorier,1
kalorifattig,2
kalorik,1
kalorimetri,1
kaloririk,1
kalt,1
kameran,2
kameravinklar,2
kamrat,5
kamrater,24
kamraterna,20
kamraternas,2
kamraters,4
kamratgruppen,1
kamratkrets,4
kamratkretsen,5
kamratkänsla,1
kamratliv,2
kamratskap,3
kan,1801
kanaan,1
kanadas,1
kanal,1
kanalisera,1
kandidater,1
kanon,6
kanonmelodin,1
kanonsång,1
kanske,33
kant,1
kanter,1
kap,2
kapacitet,1
kapaciteten,1
kapernaum,2
kapital,1
kapitalet,4
kapitalkonto,1
kapitel,1
kapning,2
karakteriserar,1
karakteriseras,2
karakterisering,1
karakteristika,1
karakteristiska,18
karakteristiskt,2
karaktär,47
karaktären,10
karaktäriserar,1
karaktärsdragen,1
karaktärsteckning,1
karaktärsutvecklingen,1
karaktärsämne,1
karbonater,1
karbonpapper,2
karbonpapperen,1
karbonsyror,1
karikerande,1
karlaktig,1
karlfeldt,1
kart-,1
karta,6
kartan,9
kartblad,1
kartboken,1
kartframställningar,1
kartförståelse,1
kartlägga,3
kartläggs,1
kartläsning,4
kartläsningen,1
kartlås,1
kartografiskt,1
kartogram,2
kartong,3
kartor,55
kartotek,1
kartritning,2
kartskiss,2
kartskisser,6
kartstudier,6
kartstudium,1
karttecken,7
karttecknens,1
kartvakter,1
kasperdockör,1
kassaapparat,1
kassan,2
kasserade,1
kast,7
kasta,1
kastning,1
kaströrelse,1
kaststygn,1
kastträning,1
katakomberna,1
kataloger,2
katedern,1
kategori,1
kategorier,2
katekes,1
kateter,1
katodstråleröret,1
kavailinantirs,1
ke,1
kedjeräkning,1
kedjeräkningen,1
kedjeskrivning,1
keetttetsteesteee,1
kein,2
kejsardömets,1
kekeeeteteseeeeeee,1
kemi,35
kemikalier,3
kemikursen,2
kemin,3
kemins,2
kemisk,10
kemisk-tekniska,3
kemiska,35
kemiundervisningen,4
ker,1
keramik,1
keramikleror,1
keramiskt,1
kerekte,1
kermiska,1
kerna,1
ket,1
kevtesseroserbod,1
kg,8
kg?,4
kikare,1
kikaren,1
kilogram;,2
kilometer,2
kilo—tusen,1
kina,3
kinas,5
kinesiska,1
kiselsyra,1
kjolfåll,1
kkerrkeeeeeteteteteeeeetepppepepeeppepa,1
kkke,1
kkt,1
klagande,2
klagar,1
klagomål,2
klampa,1
klang,3
klanger,1
klangfärgen,1
klangspel,3
klappa,1
klappning,1
klar,19
klara,6
klarare,2
klargjort,1
klargör,5
klargöra,29
klargörande,2
klargöras,15
klargöres,1
klargörs,17
klarhet,9
klarinett,1
klarlägga,8
klarläggande,1
klarlägganden,1
klarläggs,2
klarna,1
klart,35
klass,111
klass-,7
klassarbeten,1
klassavdelning,3
klassavdelningar,2
klassbibiloteket,1
klassbibliotek,11
klassbiblioteken,1
klassbiblioteket,19
klassbiblioteket;,1
klassbibliotekets,1
klassbruk,1
klassen,150
klassens,30
klasser,30
klasserna,9
klassfest,1
klassfester,1
klassföreningar,2
klassförestånda,1
klassföreståndare,6
klassföreståndaren,19
klassföreståndarens,3
klassföreståndarnas,1
klassföreståndaruppgifterna,1
klassiska,2
klassituationen,1
klasskamrater,2
klasskamraterna,1
klasskommittéer,1
klasskonferensen,3
klasskonferensens,1
klasskonferenser,3
klasslärare,3
klassläraren;,1
klasslärarsystem,1
klasslärarsystemet,2
klassmöten,2
klassoch,1
klassrum,11
klassrummen,2
klassrummet,20
klassrummet;,2
klassrummets,1
klassrumsutrustning,1
klasssamtal,1
klasstidning,1
klasstidningar,1
klasstyp,37
klasstypbeteckningar,1
klasstypen,3
klasstyper,3
klasstyperna,1
klassundersökningar,1
klassundersökningarna,2
klassundervisning,28
klassundervisningen,4
klassundervisningens,2
klassuppsättning,2
klassuppsättning;,1
klassuppsättningar,6
