page,paragraph_id,paragraph
46,634,"Tekniken består av mer eller mindre avancerade komponenter, som i sin tur kan bilda mer eller mindre komplexa system. Genom att studera enskilda tekniska föremål och deras infogning i komponent-redskap/maskinsystem kan eleverna få viktiga insikter om teknikens speciella karaktär och villkor. En sådan analysmetod kan tillämpas på äldre och nyare teknik, på såväl enkel som mer komplicerad teknisk utrustning."
47,635,"Ett exempel på detta perspektiv är mjölkens väg från ko till kylskåp som illustrerar föroch nackdelar med olika tekniska lösningar, t.ex ur miljösynpunkt."
47,636,Konstruktion och verkningssätt
47,637,"Teknikens problemlösande karaktär, som den kommer till uttryck i systematiskt utvecklingsarbete, från problemidentifieringen till konstruktion och utvärdering behandlas. För att förstå och utveckla förtrogenhet med teknik och tekniska principer krävs att eleven får pröva några olika tekniker och tekniska lösningar och hur dessa är konstruerade och hur de verkar. Det kan gälla allt från tillverkning av lerkärl och textilier till papperstillverkning och elektronisk informationsbehandling. De naturvetenskapliga förklaringsmodellerna kan här bidra till förståelse samtidigt som de kan illustreras med hjälp av teknik och tekniska processer."
47,638,Mål som eleverna skall ha uppnått i slutet av det femte skolåret
47,639,"Eleven skall e kunna redogöra för, utifrån något eller några väl bekanta teknikområden, några viktiga aspekter på utvecklingen och dess betydelse för natur, samhälle och individ,"
47,640,"e kunna använda vanligt förekommande redskap och tekniska hjälpmedel och beskriva deras funktioner,"
47,641,"e kunna, med handledning, planera och utföra enklare konstruktioner."
47,642,Mål som eleverb skall ha uppnått 1 slutet av det nionde skolåret
47,643,"Eleven skall e kunna redogöra för viktiga faktorer och processer i den teknikhistoriska utvecklingen och ange några tänkbara drivkrafter bakom denna,"
47,644,"e kunna identifiera och beskriva några tekniska system och de ingående komponenternas inbördes relation och funktion,"
47,645,"e kunna analysera för- och nackdelar när det gäller teknikens effekter på natur, samhälle och individens livsvillkor."
48,646,"BIOLOGI, FYSIK OCH KEMI |"
48,647,"En huvuduppgift för skolan är att hos både flickor och pojkar skapa intresse för naturvetenskaperna och visa hur de utgör en del av kulturarvet. Naturvetenskaperna har verkat och verkar alltjämt stimulerande på utvecklingen inom många olika områden som religion, filosofi, litteratur, konst och musik. Undervisningen i skolan bör också sträva efter att hos eleverna utveckla en förståelse för naturvetenskapernas särart. Till denna hör det empiriska arbetssättet, som därför måste genomsyra undervisningen. Dit hör också den experimentella metoden, som kännetecknar mycket av naturvetenskapen."
48,648,"Undervisningen skall hjälpa eleverna att förstå den fysiska omvärlden. Genom studier i biologi, fysik och kemi får eleven kunskaper bl.a om materiens egenskaper och dynamik, om energins flöden, om livets villkor och utveckling och om människan som biologisk varelse. Kunskaper i naturvetenskap och dess tillämpningar är en förutsättning för förståelse och handlingsberedskap i samhälls- och vardagslivet."
48,649,I den naturvetenskapliga verksamheten finns många frågor av etisk natur. Att självständigt kunna värdera olika argument som en grund för egna ställningstaganden är väsentligt. En kritisk och värderande inställning både till naturvetenskapen som sådan och dess tilllämpningar skall komma till uttryck i undervisningen.
48,650,Många uppgifter ställer i dag krav på naturvetenskapligt kunnande hos var och en inte minst gäller detta miljöfrågorna. Miljöfaktorer som är skadliga för hälsa och välbefinnande uppfattas inte alltid omedelbart av sinnesorganen. Ett viktigt syfte med undervisningen i naturvetenskap är att ge eleverna insikter och kunskaper för att ta ställning i miljöfrågor. Undervisningen skall också hjälpa till att utveckla vanor och handlingsmönster som sparar naturresurser och skonar miljön.
48,651,"Undervisningen skall söka väcka elevernas intresse inför företeelser i naturen och för olika sätt att förklara dessa. Tidigare förklaringar i myter och sagor, liksom i äldre tiders naturvetenskap kan jämföras med vår egen tids uppfattningar. Därigenom tydliggörs den för alla tider gemensamma strävan att förstå och förklara naturens fenomen. Olika världsbilder skall behandlas med respekt, samtidigt som man belyser deras begränsningar och förklarar varför de har övergetts eller modifierats."
48,652,"Väsentliga inslag är konkreta erfarenheter och reflektion över det eleverna själva erfarit. Detta betyder att god tid måste ägnas åt elevernas egna undersökningar, upptäckter och diskussioner. Alla sinnen bör engageras och stimuleras och utrymme ges för att gå vidare med egna frågor."
48,653,"I yngre åldrar vidgar eleverna sina erfarenheter av olika naturfenomen, börjar kategorisera dessa och reflektera över samband. I senare åldrar tillkommer en ökande grad av abstraktion med begrepp och teoretiska modeller, som eleverna skall försöka tillägna sig."
48,654,Det är viktigt att knyta abstraktionerna till konkreta fenomen och direkta empiriska iakttagelser och resonemang kring sådana. Därigenom framträder begreppens och modellernas karaktär av teoretiska konstruktioner. Skillnaden mellan modellen och den verklighet den avser att beskriva tydliggörs genom att man anlägger ett historiskt perspektiv på kunskapens utveckling.
48,655,Undervisningen skall vidare utveckla elevernas förtrogenhet med naturvetenskaplig kunskapsbildning. De måste därför få erfarenhet av att ställa frågor och formulera hypotetiska svar som sedan kan prövas med egna experiment.
48,656,Fleverna skall få viss kännedom om den naturvetenskapliga kunskapens utnyttjande och viktiga tillämpningar i det moderna samhället samt en fördjupad förståelse för miljöoch energifrågor.
49,657,"Gemensamma mål att sträva mot för biologi, fysik och kemi"
49,658,"Skolan skall i sin undervisning i de naturorienterande ämnena sträva efter att eleven e upplever upptäckandets och experimenterandets glädje och utvecklar sin lust och förmåga att ställa frågor om fenomen i naturen,"
49,659,"utvecklar kunskap om naturvetenskapliga begrepp och modeller och medvetenhet om att dessa är mänskliga konstruktioner,"
49,660,"får en fördjupad förståelse för det naturvetenskapliga arbetssättet och utvecklar sin förmåga att redovisa sina iakttagelser, slutsatser och kunskaper i skriftlig och muntlig form,"
49,661,"blir medveten om hur kunskapen om naturen utvecklats och hur den både formats av och format människans världsbilder,"
49,662,"e utvecklar sin omsorg om och respekt för naturen och sitt ansvar för miljön i såväl lokalt som globalt perspektiv,"
49,663,"får kunskap om universums, jordens, livets och människans utveckling,"
49,664,"får insikt om hur materien och livet inom naturvetenskapen studeras på olika organisationsnivåer (t.ex atom — molekyl — cell — organism — population — samhälle),"
49,665,utvecklar kunskaper om energiflödet från solen genom olika naturliga och tekniska system på jorden samt om de naturliga kretsloppen.
50,666,BIOLOGI
50,667,"Biologi är läran om livet, dess uppkomst, utveckling, former och betingelser. Med utgångspunkt i naturupplevelser och iakttagelser skall undervisningen skapa förståelse för livets villkor och sammanhangen i naturen. Undervisningen skall ge kunskaper om människan som biologisk varelse och om livets evolution."
50,668,"Biologiundervisningen intar en central roll då det gäller att hos eleverna utveckla omsorg och respekt för det levande och för naturen. Detta inbegriper att eleverna ges möjligheter att, utifrån ett biologiskt perspektiv, bearbeta miljöfrågor och utforma handlingsmönster som skonar miljön. Eleverna skall i detta sammanhang också bli medvetna om den biologiska vetenskapens allt större betydelse för utvecklingen inom teknik, medicin och miljövård."
50,669,Mål att sträva mot
50,670,"Utöver de mål som är gemensamma för biologi, fysik och kemi skall skolan i sin undervisning i biologi sträva efter att eleven e utvecklar sina kunskaper om olika livsformer och deras livsbetingelser,"
50,671,"e utvecklar förståelse för organismernas samspel med varandra och med sin omgivning,"
50,672,"e får kunskap om människokroppens byggnad och funktion och inser betydelsen av goda hälsovanor,"
50,673,"e utvecklar kunskap om teorier om livets villkor och utveckling och kan se sig själv och andra livsformer i ett evolutionsperspektiv,"
50,674,"e får sådan kunskap om livsprocesserna i cellen, det genetiska arvet och den genetiska koden att det ger beredskap att ta ställning i praktiska och etiska frågor rörande den moderna bioteknikens tillämpningar, möjligheter och risker."
50,675,Ämnets uppbyggnad och karaktär
50,676,"Ekosystem Studier av enskilda organismer, populationer och samhällen utgör grunden för förståelse av organismernas samspel med varandra och med sin omgivning. Viktiga delsystem är producenter, konsumenter, nedbrytare och råmaterial. Exempel på dynamiska processer i ekosystemet är energins flöde genom systemet inklusive fotosyntesens roll, flödet av materia i kretslopp genom organismerna och deras miljö och reglering genom t.ex konkurrens."
50,677,Vid studier av olika ekosystem kan eleverna upptäcka och undersöka förändringar som beror på såväl naturliga variationer som på människans verksamheter. Genom att se miljöfrågorna i ett ekosystemperspektiv får eleverna en konkret grund för att bearbeta dessa.
50,678,"Biologisk mångfald Kunskaper om olika livsformer och om variationen i naturen är grundläggande för ett biologiskt tänkande. Till dessa kunskaper hör att kunna benämna, beskriva och systematisera arter. För förståelsen av effekterna av miljöpåverkan är kunskapen om växters och djurs livsbetingelser nödvändiga. Ett av biologins viktigaste bidrag till bearbetningen av miljöfrågorna är därför att belysa mångfalden av livsformer och hur de är beroende av varandra. Biologin ger också teorier som hjälp när vi skall söka kunskap om organismerna. En typ av teori är beskrivningsmodellen ekosystem, en annan är evolutionsläran. Kunskaperna om mångfald bör sättas in i dessa två sammanhang. Väsentliga begrepp blir organism, art, livscykel, beteende, population och biologiskt samhälle samt genetiskt arv, biologisk variation och naturligt urval."
51,679,MAN aDdVA
51,680,AX OC Yaan vant ena NE
51,681,Cellen och livsprocesserna
51,682,"Med hjälp av alltmer förfinad teknik kan man nu studera cellernas inre struktur och processer. Förklaringar till flera av de fenomen och funktioner som eleven upplever och iakttar hos sig själv och i omvärlden och som förknippas med begreppet liv, står att finna i kunskapen om den minsta fungerande levande enheten, cellen. Eleverna skall bli medvetna om att det som tillförs cellerna är av avgörande betydelse för organismens hälsa och välbefinnande. Grundläggande är insikten om betydelsen av begreppen fotosyntes och förbränning och förståelsen av villkoren för dessa processer."
51,683,"Identifieringen av DNA-molekylen och tolkningen av den genetiska koden är komponenter i nya teorier om livets uppkomst, vissa sjukdomar och det genetiska arvet."
51,684,Människan
51,685,Eleverna skall i biologiundervisningen lära känna människan som biologisk varelse. Grundläggande är då kunskaper om människokroppens olika organ och organsystem och hur de fungerar. Ett exempel på detta är kunskap om hur födan tas upp i kroppen och hur dess beståndsdelar transporteras till kroppens celler och hur avfalls- och restprodukter utsöndras.
51,686,"Eleverna skall inse betydelsen av att man sköter den egna kroppen för att främja hälsa och välbefinnande. Alla bör ha kunskap om olika funktionshinder samt om villkor och möjligheter i samband med dessa. Varje elev skall ha insikt om hur droger och gifter, liksom faktorer i arbetsmiljön, kan skada kroppen."
51,687,"Eleverna skall få möjlighet att, utifrån perspektivet att ta ansvar för sig själva och andra, diskutera frågor om kärlek, sexualitet och samlevnad. Frågor om homosexualitet skall få en saklig belysning i undervisningen. Varje elev skall också tillägna sig kunskap om könsorganens byggnad och funktion, om befruktning, olika preventivmetoder och deras möjligheter och begränsningar samt om sexuellt överförbar smitta och hur den sprids."
51,688,ör
51,689,"Mål som eleverrfa,skall ha uppnått i slutet av det femte skolåret"
51,690,"Eleven skall e känna igen några vanligt förekommande växter och djur och andra organismer i närmiljön och deras krav på livsmiljö samt kunna gruppera dem på ett sätt som underlättar inlärningen,"
51,691,"e kunna ge exempel på livscykler hos några växter och djur och deras olika stadier,"
51,692,"e ha elementär kunskap om viktiga organ i den egna kroppen och deras funktion,"
51,693,"e ha elementär kunskap om människans fortplantning, födelse, åldrande och död,"
51,694,; e förstå betydelsen av goda hälsovanor och känna till något om beroendeframkallande medels inverkan på hälsan.
51,695,Mål som eleverha skall ha uppnått 1 slutet av det nionde skolåret
51,696,"Eleven skall e ha kunskap om några av jordens ekosystem, däri ingående växter, djur och hur dessa organismers samverkan kan beskrivas i s.k näringspyramider,"
51,697,"e kunna redogöra för fotosyntesens och vattnets betydelse för livet på jorden,"
51,698,"e kunna utföra och tolka enkla mätningar av miljöfaktorer och kunna ge exempel på kretslopp och anrikning i ett ekosystem,"
51,699,"e ha elementär kunskap om hur celler är byggda och hur de fungerar,"
